concept_id,concept_name,concept_code,vocabulary_id
43166319,Ramipril 5 MG Oral Tablet [RAMIPRIL CRISTERS] Box of 90,OMOP463627,RxNorm Extension
21060680,Enalapril 4 MG/ML Oral Solution by Special Order,OMOP293702,RxNorm Extension
21083239,Captopril 50 MG Oral Tablet by DE,OMOP386401,RxNorm Extension
40903178,Ramipril 1.25 MG Oral Tablet [Ramipril Hexal] Box of 50,OMOP2101140,RxNorm Extension
21072781,Ramipril 5 MG Oral Capsule Box of 28 by Kent,OMOP373086,RxNorm Extension
21139202,Enalapril 10 MG Oral Tablet by Sigma-Tau,OMOP292639,RxNorm Extension
40973364,Captopril 12.5 MG Oral Tablet [Epicordin] Box of 28,OMOP2171326,RxNorm Extension
40855365,Enalapril 20 MG Oral Tablet [ENALAPRIL SANDOZ] Box of 30 by Novartis,OMOP2053327,RxNorm Extension
43277897,Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet Box of 30 by Terry White Chemists,OMOP535300,RxNorm Extension
41033713,Enalapril 10 MG Oral Tablet [Enadura],OMOP2231675,RxNorm Extension
43857160,Enalapril 5 MG Oral Tablet by Berlin-Chemie,OMOP673882,RxNorm Extension
43672272,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Ratiopharm] by Ratiopharm,OMOP784746,RxNorm Extension
40979919,Enalapril 10 MG Oral Tablet [Enalapril Heumann] Box of 100 by Norispharm,OMOP2177881,RxNorm Extension
43150683,trandolapril 0.5 MG Oral Capsule [TRANDOLAPRIL MYLAN] Box of 84 by Mylan,OMOP490963,RxNorm Extension
41159212,Enalapril 20 MG Oral Tablet [Enalapril Abz] Box of 50,OMOP2357174,RxNorm Extension
43803428,trandolapril 1 MG Oral Capsule [Udrik],OMOP683064,RxNorm Extension
41281812,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramicard] Box of 50,OMOP2479774,RxNorm Extension
21070522,Perindopril 4 MG Oral Tablet by Sigma-Tau,OMOP270245,RxNorm Extension
21171627,Captopril 25 MG Oral Tablet Box of 56 by Sigma-Tau,OMOP386507,RxNorm Extension
41252451,Enalapril 10 MG Oral Tablet [Enalapril Azu] Box of 50,OMOP2450413,RxNorm Extension
41198350,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramiplus Stada] Box of 50 by Stada,OMOP2396312,RxNorm Extension
43560166,Enalapril Oral Solution,1435623,RxNorm
21131386,Ramipril 5 MG Oral Capsule Box of 28 by Phoenix Labs,OMOP373084,RxNorm Extension
43265934,Captopril 50 MG Oral Tablet Box of 90 by Apotex,OMOP573483,RxNorm Extension
40965552,Ramipril 10 MG Oral Tablet [Ramigamma] Box of 20,OMOP2163514,RxNorm Extension
43211623,Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [ENALAPRIL/HYDROCHLOROTHIAZIDE PHR LAB],OMOP446750,RxNorm Extension
41287954,trandolapril 0.5 MG Oral Capsule [Udrik] Box of 20 by Sanofi,OMOP2485916,RxNorm Extension
43138502,Perindopril 3.5 MG Oral Tablet [PERINDOPRIL ACTAVIS] Box of 90 by Actavis,OMOP479900,RxNorm Extension
21031180,Enalapril 20 MG Oral Tablet [Pralenal],OMOP290538,RxNorm Extension
40980980,Captopril 12.5 MG Oral Tablet Box of 100 by Pharma Funcke,OMOP2178942,RxNorm Extension
21161175,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Caralpha] Box of 28,OMOP373916,RxNorm Extension
41272975,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet Box of 280,OMOP2470937,RxNorm Extension
41129910,Captopril 12.5 MG Oral Tablet [Adocor],OMOP2327872,RxNorm Extension
41043386,Captopril 25 MG Oral Tablet [Lopirin] Box of 100 by Mtk,OMOP2241348,RxNorm Extension
41033721,Enalapril 20 MG Oral Tablet [Enalapril Wolff],OMOP2231683,RxNorm Extension
41002639,Enalapril 10 MG Oral Tablet [Enalapril Ksk],OMOP2200601,RxNorm Extension
40866567,Lisinopril 30 MG Oral Tablet Box of 100,OMOP2064529,RxNorm Extension
41252449,Enalapril 5 MG Oral Tablet [Enadura] Box of 50,OMOP2450411,RxNorm Extension
21043238,Ramipril 10 MG Oral Capsule by Sigma-Tau,OMOP372940,RxNorm Extension
21104653,Cilazapril 2.5 MG Oral Tablet Box of 28,OMOP253264,RxNorm Extension
41005557,benazepril 20 MG Oral Tablet [Benazepril 1a Pharma] Box of 98,OMOP2203519,RxNorm Extension
41085552,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet Box of 50,OMOP2283514,RxNorm Extension
41039240,quinapril 10 MG Oral Tablet [Quinapril Heumann] Box of 30 by Heumann,OMOP2237202,RxNorm Extension
41293105,Captopril 12.5 MG Oral Tablet [Capto Dura M] Box of 50 by Mylan,OMOP2491067,RxNorm Extension
36265733,Cilazapril 0.5 MG Oral Tablet [Inhibace] Box of 30,OMOP3116608,RxNorm Extension
41227040,Ramipril 2.5 MG Oral Tablet [TRIATEC] Box of 20 by Emra-Med,OMOP2425002,RxNorm Extension
41075079,benazepril 10 MG Oral Tablet [Cibacen] Box of 28 by Eurim-Pharm,OMOP2273041,RxNorm Extension
41316826,Captopril 12.5 MG Oral Tablet [Adocor] Box of 50,OMOP2514788,RxNorm Extension
43288131,Enalapril 2.5 MG Oral Tablet [Acetec],OMOP530568,RxNorm Extension
41012247,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Isis] Box of 500 by Puren,OMOP2210209,RxNorm Extension
43158977,Enalapril 20 MG Oral Tablet [ENALAPRIL EG] Box of 30 by Eurogenerics,OMOP465180,RxNorm Extension
36276249,Indapamide 2.5 MG / Perindopril 10 MG Oral Tablet [Coperindo] Box of 30 by TEVA,OMOP3127124,RxNorm Extension
41285493,Captopril 12.5 MG Oral Tablet [Tensostad],OMOP2483455,RxNorm Extension
41281337,Indapamide 2.5 MG / Perindopril 8 MG Oral Tablet [Rindecombi] Box of 30,OMOP2479299,RxNorm Extension
41277670,quinapril 10 MG Oral Tablet [Quinapril Abz] Box of 100,OMOP2475632,RxNorm Extension
41161311,Captopril 100 MG Oral Tablet [Captopril Abz] Box of 100,OMOP2359273,RxNorm Extension
43144170,Ramipril 10 MG Oral Tablet [RAMIPRIL ZENTIVA],OMOP462982,RxNorm Extension
40852267,Ramipril 2.5 MG Oral Tablet [RAMIPRIL ALMUS] Box of 100 by Almus,OMOP2050229,RxNorm Extension
43155358,Ramipril 2.5 MG Oral Tablet [RAMIPRIL BIOGARAN],OMOP464680,RxNorm Extension
43640990,Ramipril 2.5 MG Oral Tablet [Ramipril Abz],OMOP670641,RxNorm Extension
41004751,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct Al],OMOP2202713,RxNorm Extension
43169847,Enalapril 20 MG Oral Tablet [ENALAPRIL ZENTIVA],OMOP465218,RxNorm Extension
21063590,Captopril Oral Solution [Capoten],OMOP386358,RxNorm Extension
21036578,Perindopril 10 MG Oral Tablet [Coversyl] Box of 30 by Sigma-Tau,OMOP265897,RxNorm Extension
41184458,Ramipril 5 MG Oral Tablet [Ramipril Hexal] Box of 50,OMOP2382420,RxNorm Extension
36258707,Amlodipine 5 MG / Perindopril 10 MG Oral Tablet [Peramteva] Box of 120 by TEVA,OMOP3109582,RxNorm Extension
21161171,Lisinopril 1 MG/ML Oral Solution by A A H,OMOP373784,RxNorm Extension
21043231,trandolapril 0.5 MG Oral Capsule by Mylan,OMOP372737,RxNorm Extension
21119398,Perindopril 8 MG Oral Tablet Box of 30 by Kent,OMOP269803,RxNorm Extension
36407140,Ramipril 1.25 MG Oral Tablet [Altace] by Sanofi,OMOP3099182,RxNorm Extension
44124602,Ramipril 1.25 MG Oral Capsule [RAMIPRIL MYLAN],OMOP1119233,RxNorm Extension
43211572,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL HYDROCHLOROTHIAZIDE MYLAN] Box of 28 by Mylan,OMOP446268,RxNorm Extension
21082422,trandolapril 4 MG Oral Capsule [Gopten] Box of 28,OMOP372865,RxNorm Extension
21044018,Captopril 12.5 MG Oral Tablet by Sandoz,OMOP386694,RxNorm Extension
41085549,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet Box of 18,OMOP2283511,RxNorm Extension
43272593,Lisinopril 10 MG Oral Tablet Box of 56 by Ipca,OMOP536935,RxNorm Extension
974199,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet,197885,RxNorm
43210551,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet Box of 90,OMOP500883,RxNorm Extension
41129912,Captopril 6.25 MG Oral Tablet [Captobeta] Box of 100,OMOP2327874,RxNorm Extension
41042335,Enalapril 5 MG Oral Tablet [Ena Lichtenstein] Box of 30 by Sanofi,OMOP2240297,RxNorm Extension
41227049,Ramipril 5 MG Oral Tablet [Ramipril Stada] Box of 20 by Stada,OMOP2425011,RxNorm Extension
21102918,Captopril 12.5 MG Oral Tablet [Captomex] Box of 56 by Actavis,OMOP386745,RxNorm Extension
36260367,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic] Box of 28,OMOP3111242,RxNorm Extension
43761880,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisodura],OMOP788857,RxNorm Extension
43803032,benazepril 5 MG Oral Tablet [Benazepril Hexal] by Hexal,OMOP675877,RxNorm Extension
43189807,Fosinopril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [FOZIRETIC] Box of 30 by Merck,OMOP446838,RxNorm Extension
40956868,Hydrochlorothiazide / Ramipril Oral Tablet [Ramibasic Plus],OMOP2154830,RxNorm Extension
40977109,piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Piretanid Stada] Box of 50 by Stada,OMOP2175071,RxNorm Extension
41035267,Cilazapril 0.5 MG Oral Tablet [Dynorm] Box of 16,OMOP2233229,RxNorm Extension
41311846,Lisinopril 10 MG Oral Tablet [Aceday] Box of 50,OMOP2509808,RxNorm Extension
21043252,Ramipril 5 MG Oral Tablet Box of 28 by Ivax,OMOP373161,RxNorm Extension
41213635,zofenopril 30 MG Oral Tablet [ZOFENIL] Box of 30,OMOP2411597,RxNorm Extension
21171628,Captopril 25 MG Oral Tablet Box of 56 by A A H,OMOP386514,RxNorm Extension
43821037,Enalapril 5 MG Oral Tablet [Enalapril Aaa Pharma],OMOP673931,RxNorm Extension
41243306,Captopril 12.5 MG Oral Tablet Box of 5000,OMOP2441268,RxNorm Extension
41136208,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet [Delmuno] Box of 100 by Sanofi,OMOP2334170,RxNorm Extension
41252456,Enalapril 2.5 MG Oral Tablet [Jutaxan] Box of 30,OMOP2450418,RxNorm Extension
43133255,Ramipril 1.25 MG Oral Tablet [RAMIPRIL EG] Box of 90 by Eurogenerics,OMOP461531,RxNorm Extension
43200819,Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [ENALAPRIL/HYDROCHLOROTHIAZIDE CRISTERS] Box of 30,OMOP446735,RxNorm Extension
40949888,Captopril 12.5 MG Oral Tablet [Captopril Atid] Box of 20 by Dexcel-Pharma,OMOP2147850,RxNorm Extension
40880114,Captopril 75 MG Oral Tablet [Tensobon] Box of 20,OMOP2078076,RxNorm Extension
43261593,Lisinopril 20 MG Oral Tablet by Genrx,OMOP536825,RxNorm Extension
41219496,Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [Perindopril Indapamid 1a Pharma] Box of 60,OMOP2417458,RxNorm Extension
21151191,Ramipril 1.25 MG Oral Tablet by Alliance,OMOP373390,RxNorm Extension
43641657,spirapril Oral Tablet [Quadropril],OMOP682998,RxNorm Extension
43731499,Fosinopril 20 MG Oral Tablet [Fosinopril Dura],OMOP683286,RxNorm Extension
41062039,Lisinopril 20 MG Oral Tablet [Lisinopril 1a Pharma] Box of 100,OMOP2260001,RxNorm Extension
21129198,Perindopril 4 MG Oral Tablet [Coversyl] by Dowelhurst,OMOP270690,RxNorm Extension
41159196,Enalapril 10 MG Oral Tablet [Enalapril Accedo] Box of 100,OMOP2357158,RxNorm Extension
43202877,Enalapril 20 MG Oral Tablet [ENALAPRIL EG] Box of 90 by Eurogenerics,OMOP465183,RxNorm Extension
21060672,Enalapril 10 MG Oral Tablet by Almus,OMOP292803,RxNorm Extension
41074703,Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 100 by AbZ-Pharma,OMOP2272665,RxNorm Extension
21139201,Enalapril 10 MG Oral Tablet by Accord,OMOP292595,RxNorm Extension
43257371,quinapril 5 MG Oral Tablet [Filpril] Box of 30,OMOP546857,RxNorm Extension
21084987,Cilazapril 5 MG Oral Tablet [Vascace],OMOP253243,RxNorm Extension
43189806,Fosinopril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [FOSINOPRIL HYDROCHLOROTHIAZIDE E] Box of 30 by Eurogenerics,OMOP446813,RxNorm Extension
43191845,Enalapril 5 MG Oral Tablet [ENALAPRIL ACTAVIS],OMOP465068,RxNorm Extension
40848921,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct Sandoz] Box of 20,OMOP2046883,RxNorm Extension
41223494,Captopril 12.5 MG Oral Tablet [Captopril Heumann] Box of 30,OMOP2421456,RxNorm Extension
21031182,Enalapril 5 MG Oral Tablet by Zanza,OMOP291055,RxNorm Extension
43213693,Enalapril 5 MG Oral Tablet [ENALAPRIL CRISTERS] Box of 28,OMOP465088,RxNorm Extension
41039247,quinapril 5 MG Oral Tablet [Accupron] Box of 100 by Eurim-Pharm,OMOP2237209,RxNorm Extension
41035813,Captopril 12.5 MG Oral Tablet [Captogamma] Box of 30,OMOP2233775,RxNorm Extension
41252450,Enalapril 5 MG Oral Tablet [Ena Hennig] Box of 50,OMOP2450412,RxNorm Extension
41101974,quinapril 5 MG Oral Tablet [Quinalich] Box of 100 by Sanofi,OMOP2299936,RxNorm Extension
40855345,Enalapril 5 MG Oral Tablet [Enahexal] Box of 30 by Novartis,OMOP2053307,RxNorm Extension
40965563,Ramipril 2.5 MG Oral Tablet [Ramipril 1a Pharma],OMOP2163525,RxNorm Extension
43282924,Fosinopril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Hyforil],OMOP532710,RxNorm Extension
40969791,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct] Box of 50,OMOP2167753,RxNorm Extension
40171669,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet [Lotensin HCT],898376,RxNorm
44034720,Enalapril 4 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Enalapril Hct Teva],OMOP1029351,RxNorm Extension
43797916,Hydrochlorothiazide / Lisinopril Oral Tablet [Lisi Tad Hct],OMOP788259,RxNorm Extension
43838415,Captopril 25 MG Oral Tablet [Captopril Abz],OMOP661428,RxNorm Extension
41033695,Enalapril 5 MG Oral Tablet [Xanef] Box of 300,OMOP2231657,RxNorm Extension
43295422,Ramipril 2.5 MG Oral Capsule [Vascalace],OMOP547281,RxNorm Extension
21109792,Enalapril 5 MG Oral Tablet Box of 28 by Zanza,OMOP291320,RxNorm Extension
21161177,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisicostad] by Genus,OMOP373924,RxNorm Extension
43160679,Indapamide 0.625 MG / Perindopril 1.67 MG Oral Tablet [Perindopril Indapamid Ratiopharm],OMOP480343,RxNorm Extension
43293826,Fosinopril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 30 by Apotex,OMOP532720,RxNorm Extension
21102169,Lisinopril 10 MG Oral Tablet Box of 28 by Ivax,OMOP373566,RxNorm Extension
41292101,Enalapril 2.5 MG Oral Tablet Box of 30 by Heumann,OMOP2490063,RxNorm Extension
43189743,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL/HYDROCHLOROTHIAZIDE PHARMAKI GENERICS] Box of 28,OMOP446299,RxNorm Extension
40887714,Captopril 50 MG Oral Tablet [Lopirin] Box of 100 by Emra-Med,OMOP2085676,RxNorm Extension
41301389,zofenopril 57.3 MG Oral Tablet Box of 28,OMOP2499351,RxNorm Extension
40911119,Captopril 12.5 MG Oral Tablet [Captomerck],OMOP2109081,RxNorm Extension
41043383,Captopril 50 MG Oral Tablet Box of 20 by Apogepha,OMOP2241345,RxNorm Extension
41008115,Ramipril 10 MG Oral Tablet [Delix] Box of 300 by Sanofi,OMOP2206077,RxNorm Extension
40973400,Captopril 25 MG Oral Tablet [Captopril Aristo] Box of 50,OMOP2171362,RxNorm Extension
40940253,Enalapril 10 MG Oral Tablet [Enalapril Tad],OMOP2138215,RxNorm Extension
21033381,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet Box of 28 by Phoenix Labs,OMOP373828,RxNorm Extension
40979918,Enalapril 10 MG Oral Tablet [Enalapril Merck] Box of 30 by Mylan,OMOP2177880,RxNorm Extension
41320313,Ramipril 5 MG Oral Tablet [Ramipril Abz] Box of 100 by AbZ-Pharma,OMOP2518275,RxNorm Extension
21062914,Lisinopril 10 MG Oral Tablet by DE,OMOP373530,RxNorm Extension
43210095,Ramipril 10 MG Oral Tablet [RAMIPRIL RANBAXY] Box of 30,OMOP462750,RxNorm Extension
36406333,Ramipril 10 MG Oral Capsule [Altace] by Sanofi,OMOP3098375,RxNorm Extension
43204521,Perindopril 7 MG Oral Tablet [PERINDOPRIL ISOMED] Box of 30,OMOP480187,RxNorm Extension
43725946,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Benalapril Plus],OMOP785796,RxNorm Extension
21168167,Fosinopril 20 MG Oral Tablet by Actavis,OMOP348613,RxNorm Extension
43138535,Indapamide 1.25 MG / Perindopril 3.5 MG Oral Tablet [PERINDOPRIL/INDAPAMIDE ZENTIVA],OMOP480307,RxNorm Extension
43278883,Perindopril 10 MG Oral Tablet by Chemmart,OMOP544418,RxNorm Extension
41033700,Enalapril 5 MG Oral Tablet [Enalapril-Corax] Box of 30,OMOP2231662,RxNorm Extension
43200832,Fosinopril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [FOSINOPRIL HYDROCHLOROTHIAZIDE MYLAN] Box of 90 by Mylan,OMOP446821,RxNorm Extension
41215746,Ramipril 2.5 MG Oral Capsule [Rami Q] Box of 100,OMOP2413708,RxNorm Extension
41129929,Captopril 50 MG Oral Tablet [Captopril Al] Box of 50,OMOP2327891,RxNorm Extension
41282837,Felodipine 5 MG / Ramipril 5 MG Oral Tablet [Triapin] Box of 100,OMOP2480799,RxNorm Extension
41159187,Enalapril 10 MG Oral Tablet [Enalapril Merck] Box of 100,OMOP2357149,RxNorm Extension
21121644,Ramipril 2.5 MG Oral Capsule Box of 28 by Generics,OMOP373228,RxNorm Extension
41207943,Captopril / Hydrochlorothiazide Oral Tablet [Capto Corax],OMOP2405905,RxNorm Extension
21053132,quinapril 5 MG Oral Tablet [Accupro] Box of 30,OMOP374125,RxNorm Extension
41106526,benazepril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 42 by Sanofi,OMOP2304488,RxNorm Extension
41215749,Ramipril 2.5 MG Oral Tablet [Ramipril Ratiopharm],OMOP2413711,RxNorm Extension
40221242,Lisinopril Oral Solution,1806883,RxNorm
43188728,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [LISINOPRIL/HYDROCHLOROTHIAZIDE E] Box of 28 by Eurogenerics,OMOP501042,RxNorm Extension
43210114,Ramipril 5 MG Oral Tablet [RAMIPRIL ZYDUS FRANCE] Box of 90 by Zydus,OMOP464243,RxNorm Extension
42479976,Ramipril 2.5 MG Oral Capsule by Sanofi,OMOP420532,RxNorm Extension
21096695,1 ML Enalapril 5 MG/ML Oral Solution by Special Order,OMOP289905,RxNorm Extension
41323425,Enalapril 2.5 MG Oral Tablet [Ena Hennig] Box of 30 by Hennig,OMOP2521387,RxNorm Extension
40841071,quinapril 20 MG Oral Tablet [Quinapril Ct] Box of 50,OMOP2039033,RxNorm Extension
43256284,Lisinopril 5 MG Oral Tablet Box of 30 by Auro,OMOP536776,RxNorm Extension
41249716,Lisinopril 10 MG Oral Tablet [Aceday] Box of 30,OMOP2447678,RxNorm Extension
40886648,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Verla] Box of 30 by Verla,OMOP2084610,RxNorm Extension
41242320,Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet Box of 50,OMOP2440282,RxNorm Extension
41157668,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Basics] Box of 20,OMOP2355630,RxNorm Extension
43169842,Enalapril 20 MG Oral Tablet [ENALAPRIL ARROW] Box of 90,OMOP465162,RxNorm Extension
41101977,quinapril 5 MG Oral Tablet [Accupro] Box of 56 by Gerke,OMOP2299939,RxNorm Extension
41190288,Enalapril 5 MG Oral Tablet [ENALAPRIL ACTAVIS] Box of 100,OMOP2388250,RxNorm Extension
36272332,Ramipril 5 MG Oral Tablet Box of 56,OMOP3123207,RxNorm Extension
41227041,Ramipril 2.5 MG Oral Tablet [Ramipril Ct] Box of 20 by AbZ-Pharma,OMOP2425003,RxNorm Extension
21119535,Enalapril 2.5 MG Oral Tablet by Waymade,OMOP292055,RxNorm Extension
43155759,Lisinopril Oral Tablet [LISINOPRIL BIOGARAN],OMOP499027,RxNorm Extension
41215788,quinapril 20 MG Oral Tablet [Quinapril Heumann],OMOP2413750,RxNorm Extension
41124839,Lisinopril 10 MG Oral Tablet [Lisinopril Atid] Box of 30,OMOP2322801,RxNorm Extension
21142138,Captopril 0.35 MG/ML Oral Solution by Special Order,OMOP386658,RxNorm Extension
41290701,Lisinopril 10 MG Oral Tablet Box of 50 by AAA-Pharma,OMOP2488663,RxNorm Extension
36894863,trandolapril 4 MG Oral Capsule [Odrik] Box of 28,OMOP996888,RxNorm Extension
40846829,Enalapril 10 MG Oral Tablet [Enalapril 1a Pharm],OMOP2044791,RxNorm Extension
41124859,Lisinopril 20 MG Oral Tablet [Lisinopril Stada] Box of 50,OMOP2322821,RxNorm Extension
21170894,trandolapril 2 MG Oral Capsule [Gopten] Box of 28 by Dowelhurst,OMOP372830,RxNorm Extension
41105881,Cilazapril 5 MG Oral Tablet [Dynorm] Box of 16 by Roche,OMOP2303843,RxNorm Extension
44164250,Amlodipine 6.94 MG / Perindopril 7 MG Oral Tablet [Viacoram] Box of 30 by Servier,OMOP3040973,RxNorm Extension
41283370,Enalapril 5 MG Oral Tablet [Ena Lichtenstein] Box of 50,OMOP2481332,RxNorm Extension
41081631,Lisinopril Oral Tablet [Lisibeta],OMOP2279593,RxNorm Extension
44088767,Lisinopril 5 MG Oral Tablet [Auro-Lisinopril] by Auro,OMOP1083398,RxNorm Extension
41072864,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Westen Pharma] Box of 100 by Orifarm Leverkus,OMOP2270826,RxNorm Extension
40863701,Enalapril / Hydrochlorothiazide Oral Tablet [ENALAPRIL ACTAVIS],OMOP2061663,RxNorm Extension
41277637,Ramipril 5 MG Oral Tablet [Ramipril Heumann] Box of 500,OMOP2475599,RxNorm Extension
43272575,Lisinopril 5 MG Oral Tablet by Apotex,OMOP536751,RxNorm Extension
41324455,Captopril 12.5 MG Oral Tablet [Capto Puren] Box of 20 by Puren,OMOP2522417,RxNorm Extension
41190293,Enalapril 10 MG Oral Tablet [Enalapril Ratiopharm] Box of 98,OMOP2388255,RxNorm Extension
41168782,Captopril 50 MG Oral Tablet [Capto Puren] Box of 20 by Puren,OMOP2366744,RxNorm Extension
21072833,quinapril 20 MG Oral Tablet Box of 28 by Phoenix Labs,OMOP373965,RxNorm Extension
41283395,Enalapril 20 MG Oral Tablet [Enalapril Tad] Box of 30,OMOP2481357,RxNorm Extension
40875217,Lisinopril 5 MG Oral Tablet [Lisidoc] Box of 100,OMOP2073179,RxNorm Extension
44059667,trandolapril 1 MG Oral Capsule [Mavik],OMOP1054298,RxNorm Extension
40855360,Enalapril 2.5 MG Oral Tablet [Enalapril Heumann] Box of 50 by Heumann,OMOP2053322,RxNorm Extension
43749396,Lisinopril 5 MG Oral Tablet [Lisinopril Ct] by AbZ-Pharma,OMOP682750,RxNorm Extension
44102429,Enalapril 2 MG Oral Tablet [Sig-Enalapril] by Sigmacon Lifesciences,OMOP1097060,RxNorm Extension
21053126,quinapril 10 MG Oral Tablet [Accupro] Box of 30 by Mawdsley-Brooks,OMOP374032,RxNorm Extension
43276976,Captopril Oral Tablet [Acenorm],OMOP572850,RxNorm Extension
44063843,Enalapril 4 MG Oral Tablet [Pms-Enalapril] by Pharmascience,OMOP1058474,RxNorm Extension
36882881,Perindopril 3.5 MG Oral Tablet,OMOP999163,RxNorm Extension
41098528,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide] Box of 50,OMOP2296490,RxNorm Extension
43179178,Captopril 25 MG Oral Tablet [CAPTOPRIL QUALIMED] Box of 30 by Qualimed,OMOP449448,RxNorm Extension
43205711,trandolapril 4 MG Oral Capsule [Odrik] Box of 28 by Mylan,OMOP490982,RxNorm Extension
41250964,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hc Tad] Box of 100,OMOP2448926,RxNorm Extension
43295790,trandolapril 1 MG Oral Capsule Box of 28 by Apotex,OMOP550501,RxNorm Extension
40907390,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Dura] Box of 100,OMOP2105352,RxNorm Extension
41133311,quinapril 5 MG Oral Tablet [Quinapril Hexal Comp] Box of 50 by Novartis,OMOP2331273,RxNorm Extension
43189742,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTOPRIL/HYDROCHLOROTHIAZIDE CRISTERS] Box of 84 by Cristers,OMOP446292,RxNorm Extension
44073591,Enalapril 2 MG Oral Tablet [ENALAPRIL SANDOZ],OMOP1068222,RxNorm Extension
40938286,Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [PRETERAX] Box of 100,OMOP2136248,RxNorm Extension
21067586,1 ML Captopril 10 MG/ML Oral Solution,OMOP295183,RxNorm Extension
43271867,Enalapril 20 MG Oral Tablet by Genrx,OMOP530544,RxNorm Extension
21141363,trandolapril 1 MG Oral Capsule Box of 28 by Generics,OMOP372884,RxNorm Extension
40925895,Enalapril / Hydrochlorothiazide Oral Tablet [Enalapril Plus 1a Pharma],OMOP2123857,RxNorm Extension
40949886,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 50 by Novartis,OMOP2147848,RxNorm Extension
21161130,Ramipril 10 MG Oral Capsule Box of 28 by Dowelhurst,OMOP372978,RxNorm Extension
41229425,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [RAMIPRIL TEVA] Box of 50 by TEVA,OMOP2427387,RxNorm Extension
41190280,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalagamma] Box of 50,OMOP2388242,RxNorm Extension
43149452,Indapamide 1.25 MG / Perindopril 3.5 MG Oral Tablet [Perindopril Indapamid Ratiopharm] Box of 90,OMOP480299,RxNorm Extension
43211926,Captopril 50 MG Oral Tablet [LOPRIL],OMOP449402,RxNorm Extension
41308851,Ramipril 5 MG Oral Tablet [RAMIPRIL SANDOZ] Box of 50,OMOP2506813,RxNorm Extension
21158396,Fosinopril 10 MG Oral Tablet Box of 28 by Focus,OMOP349097,RxNorm Extension
