concept_id,concept_name,concept_code,vocabulary_id
36270852,candesartan 32 MG Oral Tablet [CANDESARTAN SANDOZ] Box of 98,OMOP3121727,RxNorm Extension
41007466,telmisartan 80 MG Oral Tablet [Telmisartan Hormosan] Box of 98 by Hormosan,OMOP2205428,RxNorm Extension
44161974,olmesartan 20 MG Oral Tablet [Olmesartan-Ratiopharm] Box of 98,OMOP3038697,RxNorm Extension
41182677,valsartan 320 MG Oral Tablet [Valsargamma] Box of 98,OMOP2380639,RxNorm Extension
40853060,olmesartan 10 MG Oral Tablet [Olmetec] Box of 28 by Eurim-Pharm,OMOP2051022,RxNorm Extension
44076155,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis] by Boehringer Ingelheim,OMOP1070786,RxNorm Extension
41291067,irbesartan 75 MG Oral Tablet [Aprovel] Box of 98 by Gerke,OMOP2489029,RxNorm Extension
41293176,candesartan 4 MG Oral Tablet [Atacand] Box of 56 by Eurim-Pharm,OMOP2491138,RxNorm Extension
40845371,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Kalium Hctz Aurobindo] Box of 28,OMOP2043333,RxNorm Extension
41144025,piretanide / Ramipril Oral Tablet [Arelix],OMOP2341987,RxNorm Extension
21076876,Losartan 25 MG Oral Tablet by Sigma-Tau,OMOP282531,RxNorm Extension
36261080,valsartan 80 MG Oral Tablet [Bespres] Box of 98 by TEVA,OMOP3111955,RxNorm Extension
41198393,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by Heumann,OMOP2396355,RxNorm Extension
40969871,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Actavis] Box of 98,OMOP2167833,RxNorm Extension
40911194,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Ratiopharm] Box of 28,OMOP2109156,RxNorm Extension
43140002,candesartan 4 MG Oral Tablet [CANDESARTAN EG] Box of 30 by Eurogenerics,OMOP493209,RxNorm Extension
40885218,Losartan 25 MG Oral Tablet [Losartan Aristo] Box of 56 by Aristo,OMOP2083180,RxNorm Extension
41006132,Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet [Vocado] Box of 56,OMOP2204094,RxNorm Extension
40854361,irbesartan 150 MG Oral Tablet [Karvea] Box of 56 by Aca Mueller,OMOP2052323,RxNorm Extension
44175509,Amlodipine 6.94 MG / valsartan 80 MG Oral Tablet [Dafiro] Box of 28 by Novartis,OMOP3052232,RxNorm Extension
41188077,irbesartan 300 MG Oral Tablet [Irbesartan Pfizer] Box of 98,OMOP2386039,RxNorm Extension
43292775,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta] Box of 56,OMOP543247,RxNorm Extension
41229422,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramiplus Al] Box of 100 by Aliud,OMOP2427384,RxNorm Extension
43255967,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Teltartan] Box of 28,OMOP534001,RxNorm Extension
41012296,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 28 by Sanofi,OMOP2210258,RxNorm Extension
21131494,irbesartan 300 MG Oral Tablet [Ifirmasta] Box of 28 by Consilient,OMOP374718,RxNorm Extension
44128042,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Ratio-Irbesartan] by TEVA,OMOP1122673,RxNorm Extension
43642366,candesartan 8 MG Oral Tablet [Candesartancilexetil Sandoz],OMOP695302,RxNorm Extension
41168822,candesartan 32 MG Oral Tablet [Atacand] Box of 98 by Emra-Med,OMOP2366784,RxNorm Extension
41198321,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 98 by AbZ-Pharma,OMOP2396283,RxNorm Extension
41262015,candesartan 16 MG Oral Tablet [Candesartan Al] Box of 28 by Aliud,OMOP2459977,RxNorm Extension
44031556,candesartan Oral Tablet [Act Candesartan],OMOP1026187,RxNorm Extension
41001132,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Hct Aris] Box of 56,OMOP2199094,RxNorm Extension
44186748,Amlodipine 6.94 MG / olmesartan 20 MG Oral Tablet [Sevikar] Box of 28 by Daiichi Sankyo,OMOP3063471,RxNorm Extension
43582004,Hydrochlorothiazide 12.5 MG / valsartan 120 MG Oral Tablet by AbZ-Pharma,OMOP795988,RxNorm Extension
43517656,valsartan 320 MG Oral Tablet [Diovan] Box of 7,OMOP2804771,RxNorm Extension
41249641,Losartan 100 MG Oral Tablet [Losartan 1a Pharma],OMOP2447603,RxNorm Extension
40950416,Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 56 by Novartis,OMOP2148378,RxNorm Extension
41261998,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 98 by Sanofi,OMOP2459960,RxNorm Extension
44048244,candesartan 4 MG Oral Tablet [Apo-Candesartan],OMOP1042875,RxNorm Extension
41011201,eprosartan 736 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] Box of 28 by Gerke,OMOP2209163,RxNorm Extension
40979180,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [FORTZAAR] Box of 28 by Emra-Med,OMOP2177142,RxNorm Extension
43624093,candesartan 8 MG Oral Tablet [Candesartan Al],OMOP695315,RxNorm Extension
41032163,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsacor] Box of 56,OMOP2230125,RxNorm Extension
21045149,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Cozaar-Comp] Box of 28,OMOP408022,RxNorm Extension
43292754,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 14,OMOP541051,RxNorm Extension
43514527,olmesartan 40 MG Oral Tablet Box of 30 by Alembic,OMOP2801642,RxNorm Extension
43642374,candesartan 16 MG Oral Tablet [Candesartan Stada] by Stada,OMOP695391,RxNorm Extension
41012327,candesartan 8 MG Oral Tablet [Candesartan Ratiopharm] Box of 28 by Ratiopharm,OMOP2210289,RxNorm Extension
43293963,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Pritor Plus] Box of 28,OMOP533954,RxNorm Extension
43690201,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [VALSARTAN RATIOPHARM] by Ratiopharm,OMOP794368,RxNorm Extension
44183002,Amlodipine 6.94 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 28 by Gerke,OMOP3059725,RxNorm Extension
36265359,Losartan 100 MG Oral Tablet [LOSARTAN EG],OMOP3116234,RxNorm Extension
44063448,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Pms-Telmisartan-Hctz] by Pharmascience,OMOP1058079,RxNorm Extension
41287803,valsartan 160 MG Oral Tablet [Diovan] Box of 56 by Gerke,OMOP2485765,RxNorm Extension
40880179,candesartan 32 MG Oral Tablet [Atacand] Box of 100,OMOP2078141,RxNorm Extension
41135801,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct Aris] Box of 56 by Aristo,OMOP2333763,RxNorm Extension
43265541,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 10,OMOP540746,RxNorm Extension
44088899,irbesartan 150 MG Oral Tablet [Priva-Irbesartan] by Pharmapar,OMOP1083530,RxNorm Extension
41072899,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct Bluefish] Box of 28 by Bluefish,OMOP2270861,RxNorm Extension
21116025,Losartan 100 MG Oral Tablet Box of 28 by Generics,OMOP282468,RxNorm Extension
44114881,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN MYLAN] by Mylan,OMOP1109512,RxNorm Extension
36273130,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus HCT EG] Box of 98,OMOP3124005,RxNorm Extension
41230167,eprosartan 400 MG Oral Tablet [Teveten] Box of 280 by Mylan,OMOP2428129,RxNorm Extension
21151276,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet by A A H,OMOP374827,RxNorm Extension
41290636,Losartan 100 MG Oral Tablet Box of 28 by AAA-Pharma,OMOP2488598,RxNorm Extension
40100659,valsartan Oral Tablet [Diovan],368070,RxNorm
21128694,candesartan 8 MG Oral Tablet Box of 28 by Actavis,OMOP349721,RxNorm Extension
36263879,Amlodipine 10 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 98 by Daiichi Sankyo,OMOP3114754,RxNorm Extension
44186759,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 98 by Daiichi Sankyo,OMOP3063482,RxNorm Extension
43732211,candesartan 4 MG Oral Tablet [Candesartancilexetil Hennig] by Hennig,OMOP695159,RxNorm Extension
43195054,candesartan 16 MG Oral Tablet [CANDESARTAN MYLAN] Box of 90 by Mylan,OMOP493507,RxNorm Extension
41032291,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [CoAprovel] Box of 56,OMOP2230253,RxNorm Extension
44082269,telmisartan Oral Tablet [Septa-Telmisartan],OMOP1076900,RxNorm Extension
40885644,irbesartan 150 MG Oral Tablet [Karvea] Box of 98 by Gerke,OMOP2083606,RxNorm Extension
41157688,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Eumann H2u],OMOP2355650,RxNorm Extension
36275601,Losartan 100 MG Oral Tablet [LOSARTAN EG] Box of 98,OMOP3126476,RxNorm Extension
41150739,Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet Box of 98,OMOP2348701,RxNorm Extension
40855304,eprosartan 736 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] Box of 98 by Gerke,OMOP2053266,RxNorm Extension
44101925,irbesartan 300 MG Oral Tablet [Van-Irbesartan] by Vanc,OMOP1096556,RxNorm Extension
21141428,valsartan 320 MG Oral Tablet Box of 28 by DE,OMOP374252,RxNorm Extension
43183988,candesartan 4 MG Oral Tablet [CANDESARTAN KRKA],OMOP493218,RxNorm Extension
41251029,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Karvezide] Box of 28,OMOP2448991,RxNorm Extension
21170991,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet by Macleods,OMOP374826,RxNorm Extension
21035924,eprosartan 600 MG Oral Tablet by A A H,OMOP254086,RxNorm Extension
44183006,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98 by BR,OMOP3059729,RxNorm Extension
41251012,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Lorzaar] Box of 280,OMOP2448974,RxNorm Extension
21143895,eprosartan 600 MG Oral Tablet Box of 28 by Waymade,OMOP254094,RxNorm Extension
41244968,valsartan 80 MG Oral Capsule [Diovane],OMOP2442930,RxNorm Extension
40901425,valsartan 40 MG Oral Tablet [Valsartan Hormosan],OMOP2099387,RxNorm Extension
41072892,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Biomo] Box of 28 by biomo,OMOP2270854,RxNorm Extension
41007056,valsartan 320 MG Oral Tablet [Cordinate] Box of 98 by Novartis,OMOP2205018,RxNorm Extension
40938787,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct] Box of 98,OMOP2136749,RxNorm Extension
40880197,candesartan 8 MG Oral Tablet [Blopress] Box of 100,OMOP2078159,RxNorm Extension
41293184,candesartan 8 MG Oral Tablet [Blopress] Box of 28 by Takeda,OMOP2491146,RxNorm Extension
43678398,valsartan 40 MG Oral Tablet [Valsartan Stada] by Stada,OMOP693528,RxNorm Extension
43617999,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hexal] by Hexal,OMOP793701,RxNorm Extension
44114609,Losartan 50 MG Oral Tablet [Act Losartan] by Actavis,OMOP1109240,RxNorm Extension
43200912,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE ZYDUS] Box of 90,OMOP447481,RxNorm Extension
44167881,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 28 by Aurobindo,OMOP3044604,RxNorm Extension
41319225,valsartan 160 MG Oral Tablet [Valsartan Hexal] Box of 28 by Novartis,OMOP2517187,RxNorm Extension
43517733,Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Olmesartan Hct],OMOP2804848,RxNorm Extension
21141439,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Co-Diovan] by Necessity Supplies,OMOP374520,RxNorm Extension
40854618,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Corax] Box of 20 by biomo,OMOP2052580,RxNorm Extension
36269736,Amlodipine / olmesartan Oral Tablet [Forzaten],OMOP3120611,RxNorm Extension
43150940,candesartan 4 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 90,OMOP493187,RxNorm Extension
41291070,irbesartan 75 MG Oral Tablet [Aprovel] Box of 98 by Kohlpharma,OMOP2489032,RxNorm Extension
40848998,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand] Box of 56,OMOP2046960,RxNorm Extension
43288669,irbesartan Oral Tablet [Irprestan],OMOP535398,RxNorm Extension
40906731,irbesartan 150 MG Oral Tablet [Karvea] Box of 280,OMOP2104693,RxNorm Extension
43194795,telmisartan 80 MG Oral Tablet [TELMISARTAN ZENTIVA] Box of 90 by Sanofi,OMOP491207,RxNorm Extension
43183751,telmisartan 80 MG Oral Tablet [TELMISARTAN MYLAN],OMOP491182,RxNorm Extension
41068422,Amlodipine 6.94 MG / olmesartan 40 MG Oral Tablet [Vocado] Box of 28,OMOP2266384,RxNorm Extension
44121113,valsartan Oral Tablet [Pms-Valsartan],OMOP1115744,RxNorm Extension
21112441,telmisartan 40 MG Oral Tablet by Alliance,OMOP381752,RxNorm Extension
44063453,Hydrochlorothiazide 25 MG / Ramipril 10 MG Oral Tablet by Pro Doc Limitee,OMOP1058084,RxNorm Extension
1312777,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet [Azor],744628,RxNorm
41007462,telmisartan 40 MG Oral Tablet [Micardis] Box of 98 by Aca Mueller,OMOP2205424,RxNorm Extension
41187407,Losartan 25 MG Oral Tablet [Losartan 1a Pharma],OMOP2385369,RxNorm Extension
21161232,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet by Macleods,OMOP374856,RxNorm Extension
19127434,Amlodipine 5 MG / Olmesartan medoxomil 40 MG Oral Tablet,730872,RxNorm
41072141,Losartan 50 MG Oral Tablet [Cozaar] Box of 28 by Kohlpharma,OMOP2270103,RxNorm Extension
43642281,valsartan 160 MG Oral Tablet [Valsartan Hexal] by Hexal,OMOP693713,RxNorm Extension
21020894,candesartan 4 MG Oral Tablet Box of 28 by Actavis,OMOP351726,RxNorm Extension
40916826,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Triatec Plus Kohlpharma] Box of 100 by Kohlpharma,OMOP2114788,RxNorm Extension
21131507,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet by A A H,OMOP374902,RxNorm Extension
21092316,valsartan 80 MG Oral Capsule by Sigma-Tau,OMOP374174,RxNorm Extension
43768030,valsartan 160 MG Oral Tablet [Cordinate],OMOP693723,RxNorm Extension
21026126,eprosartan 600 MG Oral Tablet Box of 28 by A A H,OMOP254097,RxNorm Extension
41151607,valsartan 160 MG Oral Tablet [Valsartan Ct] Box of 28,OMOP2349569,RxNorm Extension
43189890,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE CRISTERS] Box of 30 by Cristers,OMOP447618,RxNorm Extension
41219871,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsacor],OMOP2417833,RxNorm Extension
21037484,Losartan 100 MG Oral Tablet by DE,OMOP282456,RxNorm Extension
41219998,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [FORTZAAR] Box of 28,OMOP2417960,RxNorm Extension
43797956,candesartan / Hydrochlorothiazide Oral Tablet [Candesartan Comp Tiefenbacher],OMOP797357,RxNorm Extension
44114896,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Ava-Irbesartan/Hctz] by Avanstra,OMOP1109527,RxNorm Extension
40981038,candesartan 4 MG Oral Tablet [Candesartan Aurobindo] Box of 28 by Aurobindo,OMOP2179000,RxNorm Extension
41135792,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct Atid] Box of 28 by Dexcel-Pharma,OMOP2333754,RxNorm Extension
21121706,valsartan 40 MG Oral Capsule Box of 28 by Alliance,OMOP374342,RxNorm Extension
41072152,Losartan 100 MG Oral Tablet [Losartan Dura] Box of 56 by Mylan,OMOP2270114,RxNorm Extension
21102246,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [CoAprovel],OMOP374877,RxNorm Extension
41138206,Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98 by Axicorp,OMOP2336168,RxNorm Extension
43269260,valsartan 320 MG Oral Tablet [Diovan] Box of 30,OMOP556159,RxNorm Extension
40948221,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Delix] Box of 50 by Sanofi,OMOP2146183,RxNorm Extension
40901414,valsartan 160 MG Oral Tablet [Valsartan Hormosan],OMOP2099376,RxNorm Extension
44128981,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Teva-Candesartan/Hctz] by TEVA,OMOP1123612,RxNorm Extension
40948217,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Sandoz] Box of 20 by Novartis,OMOP2146179,RxNorm Extension
40968455,Losartan 50 MG Oral Tablet [Losar Teva] Box of 98,OMOP2166417,RxNorm Extension
43292776,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [PRITOR] Box of 28,OMOP543292,RxNorm Extension
21037491,Losartan 50 MG Oral Tablet by Actavis,OMOP282606,RxNorm Extension
43140030,candesartan 16 MG Oral Tablet [CANDESARTAN TEVA] Box of 30,OMOP493527,RxNorm Extension
43750326,irbesartan 75 MG Oral Tablet [Irbesartan Puren] by Actavis,OMOP698431,RxNorm Extension
40849008,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Plus 1a Pharma] Box of 98,OMOP2046970,RxNorm Extension
43194807,telmisartan 40 MG Oral Tablet [TELMISARTAN SANDOZ],OMOP491280,RxNorm Extension
43283213,irbesartan 300 MG Oral Tablet Box of 3,OMOP535510,RxNorm Extension
41229160,irbesartan 150 MG Oral Tablet [IRBESARTAN RATIOPHARM] Box of 28 by Ratiopharm,OMOP2427122,RxNorm Extension
43281918,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 30,OMOP540820,RxNorm Extension
43804046,valsartan 320 MG Oral Tablet [Cordinate],OMOP693644,RxNorm Extension
40949942,candesartan 16 MG Oral Tablet [Blopress] Box of 56 by ADL,OMOP2147904,RxNorm Extension
43178993,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [HYTACAND] Box of 90,OMOP447682,RxNorm Extension
41282835,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet [Triapin],OMOP2480797,RxNorm Extension
36267404,eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 98,OMOP3118279,RxNorm Extension
43272438,irbesartan 300 MG Oral Tablet [Avapro] Box of 7,OMOP535548,RxNorm Extension
43276941,candesartan 32 MG Oral Tablet by Pharmacor,OMOP570163,RxNorm Extension
40969781,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Delix] Box of 99,OMOP2167743,RxNorm Extension
43256141,irbesartan 300 MG Oral Tablet Box of 30 by Chemmart,OMOP535515,RxNorm Extension
41074769,candesartan 16 MG Oral Tablet [Blopress] Box of 98 by Cc,OMOP2272731,RxNorm Extension
40911195,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Cande Q] Box of 98,OMOP2109157,RxNorm Extension
36891809,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 30,OMOP994446,RxNorm Extension
43216876,candesartan 16 MG Oral Tablet [CANDESARTAN RANBAXY] Box of 90,OMOP493518,RxNorm Extension
41184957,piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Piretanid Sandoz] Box of 20,OMOP2382919,RxNorm Extension
43834162,Hydrochlorothiazide / valsartan Oral Tablet [Valsartan Hct Aaa],OMOP792567,RxNorm Extension
41068424,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT],OMOP2266386,RxNorm Extension
43271049,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 56,OMOP540920,RxNorm Extension
41010523,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losar Teva] Box of 56 by TEVA,OMOP2208485,RxNorm Extension
43140031,candesartan 16 MG Oral Tablet [CANDESARTAN ZYDUS] Box of 90,OMOP493544,RxNorm Extension
41258639,olmesartan 20 MG Oral Tablet [Olmetec] Box of 56 by Daiichi Sankyo,OMOP2456601,RxNorm Extension
44101931,irbesartan 75 MG Oral Tablet [Ntp-Irbesartan] by TEVA,OMOP1096562,RxNorm Extension
43779961,Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [Sevikar] by Daiichi Sankyo,OMOP790095,RxNorm Extension
40949926,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil Hct Mylan] Box of 98 by Mylan,OMOP2147888,RxNorm Extension
40969852,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Bz] Box of 98,OMOP2167814,RxNorm Extension
41043433,candesartan 4 MG Oral Tablet [Candegamma] Box of 28 by Woerwag,OMOP2241395,RxNorm Extension
41024374,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 100,OMOP2222336,RxNorm Extension
44076163,Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [Olmetec] by Merck,OMOP1070794,RxNorm Extension
36262933,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan / HCT EG],OMOP3113808,RxNorm Extension
41062650,irbesartan 300 MG Oral Tablet [Irbesartan Hexal] Box of 28,OMOP2260612,RxNorm Extension
41063276,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsacor],OMOP2261238,RxNorm Extension
44171770,Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 28 by Novartis,OMOP3048493,RxNorm Extension
43750327,irbesartan 75 MG Oral Tablet [Irbesartan Al] by Aliud,OMOP698446,RxNorm Extension
40964490,telmisartan 40 MG Oral Tablet [Telmisartan Ratiopharm] Box of 28,OMOP2162452,RxNorm Extension
41004852,candesartan 32 MG Oral Tablet [Cande Q],OMOP2202814,RxNorm Extension
36273436,candesartan 8 MG Oral Tablet [CANDESARTAN KRKA] Box of 28,OMOP3124311,RxNorm Extension
40918641,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hct Heumann] Box of 98 by Heumann,OMOP2116603,RxNorm Extension
41138211,Amlodipine 13.9 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Dafiro] Box of 28 by Novartis,OMOP2336173,RxNorm Extension
41188690,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Q] Box of 56,OMOP2386652,RxNorm Extension
43287415,Amlodipine 5 MG / olmesartan 40 MG Oral Tablet by Terry White Chemists,OMOP544040,RxNorm Extension
19124246,Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet,636042,RxNorm
43205727,telmisartan 80 MG Oral Tablet [Tolura] Box of 90,OMOP491216,RxNorm Extension
41319250,valsartan 80 MG Oral Tablet Box of 98 by AAA-Pharma,OMOP2517212,RxNorm Extension
974884,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,848145,RxNorm
19022949,irbesartan 300 MG Oral Tablet,200096,RxNorm
40885959,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Bz] Box of 56 by AbZ-Pharma,OMOP2083921,RxNorm Extension
41030859,Losartan 12.5 MG Oral Tablet [LOSARTAN RATIOPHARM],OMOP2228821,RxNorm Extension
41106197,candesartan 32 MG Oral Tablet [Candesartan Biomo] Box of 56 by biomo,OMOP2304159,RxNorm Extension
43779926,Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [Ramipril Hexal] by Hexal,OMOP784076,RxNorm Extension
44074698,valsartan 80 MG Oral Tablet [Act Valsartan] by Actavis,OMOP1069329,RxNorm Extension
41259971,irbesartan 150 MG Oral Tablet [Irbesartan Hennig] Box of 28 by Hennig,OMOP2457933,RxNorm Extension
40997463,piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Hexal] Box of 100,OMOP2195425,RxNorm Extension
21163100,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet by Alliance,OMOP408037,RxNorm Extension
43804033,valsartan Oral Tablet [Valsartan Denk],OMOP693449,RxNorm Extension
43276559,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 28,OMOP541438,RxNorm Extension
41300056,Hydrochlorothiazide / valsartan Oral Tablet [Valsartan Hct Aurobindo],OMOP2498018,RxNorm Extension
43287721,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Cilexetil Combi] Box of 30,OMOP572492,RxNorm Extension
43834201,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand Plus] by Astrazeneca,OMOP799039,RxNorm Extension
43277748,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Teltartan],OMOP533968,RxNorm Extension
43134847,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 90,OMOP447349,RxNorm Extension
43749915,Losartan 12.5 MG Oral Tablet [Losartan Atid],OMOP691695,RxNorm Extension
43255968,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet by Apotex,OMOP534027,RxNorm Extension
40876468,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Corax] Box of 50,OMOP2074430,RxNorm Extension
40832103,irbesartan Oral Tablet [Co Irbenobel],OMOP2030065,RxNorm Extension
41291053,irbesartan 300 MG Oral Tablet [Irbesartan Bluefish] Box of 28 by Bluefish,OMOP2489015,RxNorm Extension
21062422,Amlodipine / olmesartan Oral Tablet [Sevikar],OMOP365507,RxNorm Extension
40946142,piretanide 6 MG / Ramipril 5 MG Oral Tablet [Ramipril Hexal] Box of 20 by Novartis,OMOP2144104,RxNorm Extension
43804037,valsartan 40 MG Oral Tablet [Provas],OMOP693499,RxNorm Extension
41094954,Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Votum] Box of 280,OMOP2292916,RxNorm Extension
